Country, Network, Prefix, Tag Name, Cost Rate (USD), Cost Connect Fee (USD), Initial Interval, Next Interval, Reject Calls
Italy, LYCA Mobile, 393512, EU, 0.041, 0.000, 60, 60, false
Italy, Short Code, 39115, all, 0.010, 0.000, 60, 60, false
Italy, LYCA Mobile, 393511, all, 0.249, 0.000, 60, 60, false
Italy, TIM Mobile, 39370, EU, 0.041, 0.000, 60, 60, false
Italy, Short Code, 39117, EU, 0.010, 0.000, 60, 60, false
Italy, H3G Mobile, 3939, all, 0.238, 0.000, 60, 60, false
Italy, NOVERCA Mobile, 393500, all, 0.238, 0.000, 60, 60, false
Italy, Short Code, 391500, all, 0.010, 0.000, 60, 60, false
Italy, Short Code, 391240, all, 0.072, 0.000, 60, 60, false
Italy, TIM Mobile, 39370, all, 0.228, 0.000, 60, 60, false
Italy, Short Code, 39191, EU, 0.008, 0.000, 60, 60, false
Italy, Short Code, 391522, all, 0.010, 0.000, 60, 60, false
Italy, Short Code, 39133, all, 0.008, 0.000, 60, 60, false
Italy, Rome, 3906, all, 0.008, 0.000, 60, 60, false
Italy, Short Code, 391515, all, 0.010, 0.000, 60, 60, false
Italy, Short Code, 391530, all, 0.010, 0.000, 60, 60, false
Italy, Short Code, 39119, EU, 0.008, 0.000, 60, 60, false
Italy, Short Code, 391248, EU, 0.120, 0.000, 60, 60, false
Italy, NOVERCA Mobile, 393505, all, 0.238, 0.000, 60, 60, false
Italy, Milan, 3902, all, 0.008, 0.000, 60, 60, false
Italy, Short Code, 391254, all, 0.072, 0.000, 60, 60, false
Italy, POSTE Mobile, 393711, all, 0.246, 0.000, 60, 60, false
Italy, Wind Mobile, 3932, EU, 0.041, 0.000, 60, 60, false
Italy, Short Code, 391255, EU, 0.120, 0.000, 60, 60, false
Italy, Short Code, 391515, EU, 0.010, 0.000, 60, 60, false
Italy, POSTE Mobile, 39741, EU, 0.041, 0.000, 60, 60, false
Italy, Short Code, 391255, all, 0.072, 0.000, 60, 60, false
Italy, Short Code, 39114, EU, 0.010, 0.000, 60, 60, false
Italy, Short Code, 39187, EU, 0.008, 0.000, 60, 60, false
Italy, Mobile, 393, all, 0.298, 0.000, 60, 60, false
Italy, Short Code, 391530, EU, 0.010, 0.000, 60, 60, false
Italy, BT Mobile, 393710, EU, 0.041, 0.000, 60, 60, false
Italy, Vodafone Mobile, 3934, EU, 0.041, 0.000, 60, 60, false
Italy, H3G Mobile, 39373, EU, 0.041, 0.000, 60, 60, false
Italy, LYCA Mobile, 393510, EU, 0.041, 0.000, 60, 60, false
Italy, Short Code, 39155, EU, 0.008, 0.000, 60, 60, false
Italy, Vodafone Mobile, 39383, EU, 0.041, 0.000, 60, 60, false
Italy, Short Code, 391533, all, 0.010, 0.000, 60, 60, false
Italy, Short Code, 39114, all, 0.010, 0.000, 60, 60, false
Italy, BT Mobile, 393710, all, 0.228, 0.000, 60, 60, false
Italy, Short Code, 39191, all, 0.008, 0.000, 60, 60, false
Italy, Toll-Free, 39800, EU, 0.010, 0.000, 60, 60, false
Italy, Short Code, 39139, all, 0.008, 0.000, 60, 60, false
Italy, Toll-Free, 39800, all, 0.008, 0.000, 60, 60, false
Italy, Short Code, 39155, all, 0.008, 0.000, 60, 60, false
Italy, Vodafone Mobile, 39383, all, 0.246, 0.000, 60, 60, false
Italy, LYCA Mobile, 39382, all, 0.249, 0.000, 60, 60, false
Italy, Short Code, 39118, all, 0.010, 0.000, 60, 60, false
Italy, Short Code, 39180, all, 0.008, 0.000, 60, 60, false
Italy, Short Code, 391518, all, 0.010, 0.000, 60, 60, false
Italy, TIM Mobile, 3936, all, 0.228, 0.000, 60, 60, false
Italy, Vodafone Mobile, 3934, all, 0.246, 0.000, 60, 60, false
Italy, Short Code, 39113, EU, 0.010, 0.000, 60, 60, false
Italy, NOVERCA Mobile, 39381, EU, 0.041, 0.000, 60, 60, false
Italy, Short Code, 391288, all, 0.318, 0.000, 60, 60, false
Italy, Short Code, 39115, EU, 0.010, 0.000, 60, 60, false
Italy, Short Code, 39119, all, 0.008, 0.000, 60, 60, false
Italy, Short Code, 391254, EU, 0.120, 0.000, 60, 60, false
Italy, Short Code, 391518, EU, 0.010, 0.000, 60, 60, false
Italy, LYCA Mobile, 393512, all, 0.249, 0.000, 60, 60, false
Italy, H3G Mobile, 39373, all, 0.238, 0.000, 60, 60, false
Italy, Short Code, 391533, EU, 0.010, 0.000, 60, 60, false
Italy, Short Code, 391525, all, 0.010, 0.000, 60, 60, false
Italy, Landline, 390, EU, 0.010, 0.000, 60, 60, false
Italy, NOVERCA Mobile, 39381, all, 0.238, 0.000, 60, 60, false
Italy, Short Code, 391522, EU, 0.010, 0.000, 60, 60, false
Italy, Short Code, 39113, all, 0.010, 0.000, 60, 60, false
Italy, POSTE Mobile, 39741, all, 0.246, 0.000, 60, 60, false
Italy, TIM Mobile, 3933, EU, 0.041, 0.000, 60, 60, false
Italy, Short Code, 391928, EU, 0.008, 0.000, 60, 60, false
Italy, TIM Mobile, 3933, all, 0.228, 0.000, 60, 60, false
Italy, BT Mobile, 39740, EU, 0.041, 0.000, 60, 60, false
Italy, TIM Mobile, 3936, EU, 0.041, 0.000, 60, 60, false
Italy, Short Code, 391248, all, 0.072, 0.000, 60, 60, false
Italy, Landline, 390, all, 0.008, 0.000, 60, 60, false
Italy, LYCA Mobile, 393510, all, 0.249, 0.000, 60, 60, false
Italy, Short Code, 39190, EU, 0.008, 0.000, 60, 60, false
Italy, Short Code, 391500, EU, 0.010, 0.000, 60, 60, false
Italy, LYCA Mobile, 393511, EU, 0.041, 0.000, 60, 60, false
Italy, Short Code, 39139, EU, 0.008, 0.000, 60, 60, false
Italy, INTERMATICA Mobile, 39319, EU, 0.434, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187651, all, 0.283, 0.000, 60, 60, false
Jamaica, Digicel Mobile, 18764, all, 0.289, 0.000, 60, 60, false
Jamaica, Digicel Mobile, 18763, all, 0.289, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187654, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187656, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187633, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187679, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187680, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187653, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187631, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 18769, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187632, all, 0.283, 0.000, 60, 60, false
Jamaica, Digicel Mobile, 18766, all, 0.289, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187678, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187683, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187650, all, 0.283, 0.000, 60, 60, false
Jamaica, Digicel Mobile, 18768, all, 0.289, 0.000, 60, 60, false
Jamaica, Landline, 1876, all, 0.285, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187670, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187681, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187677, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187634, all, 0.283, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187682, all, 0.283, 0.000, 60, 60, false
Jamaica, Digicel Mobile, 18765, all, 0.289, 0.000, 60, 60, false
Jamaica, Lime Mobile, 187621, all, 0.283, 0.000, 60, 60, false
Jamaica, Digicel Mobile, 18762, all, 0.289, 0.000, 60, 60, false
Japan, Mobile, 8170, all, 0.056, 0.000, 60, 60, false
Japan, Mobile, 8180, all, 0.056, 0.000, 60, 60, false
Japan, Landline, 81, all, 0.028, 0.000, 60, 60, false
Japan, IP Phone, 8150, all, 0.045, 0.000, 60, 60, false
Japan, Mobile, 8190, all, 0.056, 0.000, 60, 60, false
Jordan, Zain Mobile, 96279, all, 0.233, 0.000, 60, 60, false
Jordan, Landline, 962, all, 0.200, 0.000, 60, 60, false
Jordan, Orange Mobile, 96277, all, 0.233, 0.000, 60, 60, false
Jordan, Mobile, 9627, all, 0.233, 0.000, 60, 60, false
Jordan, Umniah Mobile, 96278, all, 0.233, 0.000, 60, 60, false
Kazakhstan, Landline, 771, all, 0.056, 0.000, 60, 60, false
Kazakhstan, K - Cell Mobile, 7775, all, 0.123, 0.000, 60, 60, false
Kazakhstan, Altel Mobile, 7700, all, 0.272, 0.000, 60, 60, false
Kazakhstan, Kar - Tel Mobile, 7776, all, 0.118, 0.000, 60, 60, false
Kazakhstan, Personal Numbering, 7800050, all, 0.396, 0.000, 60, 60, false
Kazakhstan, Special Services, 7762531, all, 1.2, 0.000, 60, 60, false
Kazakhstan, Almaty, 77272, all, 0.056, 0.000, 60, 60, false
Kazakhstan, Special Services, 77905, all, 1.2, 0.000, 60, 60, false
Kazakhstan, Almaty, 77273, all, 0.056, 0.000, 60, 60, false
Kazakhstan, Altel Mobile, 7708, all, 0.272, 0.000, 60, 60, false
Kazakhstan, Overlay Networks, 7762, all, 0.286, 0.000, 60, 60, false
Kazakhstan, Kar - Tel Mobile, 7705, all, 0.118, 0.000, 60, 60, false
Kazakhstan, Overlay Networks, 7764, all, 0.286, 0.000, 60, 60, false
Kazakhstan, Kar - Tel Mobile, 7771, all, 0.118, 0.000, 60, 60, false
Kazakhstan, Astana, 77172, all, 0.056, 0.000, 60, 60, false
Kazakhstan, Special Services, 7785, all, 1.2, 0.000, 60, 60, false
Kazakhstan, Overlay Networks, 7760, all, 0.286, 0.000, 60, 60, false
Kazakhstan, Landline, 772, all, 0.056, 0.000, 60, 60, false
Kazakhstan, Karaganda, 77212, all, 0.056, 0.000, 60, 60, false
Kazakhstan, Special Services, 77900, all, 1.2, 0.000, 60, 60, false
Kazakhstan, Neo Mobile, 7707, all, 0.282, 0.000, 60, 60, false
Kazakhstan, Personal Numbering, 78090026, all, 0.396, 0.000, 60, 60, false
Kazakhstan, Personal Numbering, 78090025, all, 0.396, 0.000, 60, 60, false
Kazakhstan, Special Services, 7788, all, 1.2, 0.000, 60, 60, false
Kazakhstan, Overlay Networks, 7763, all, 0.286, 0.000, 60, 60, false
Kazakhstan, Personal Numbering, 78090027, all, 0.396, 0.000, 60, 60, false
Kazakhstan, K - Cell Mobile, 7701, all, 0.123, 0.000, 60, 60, false
Kazakhstan, K - Cell Mobile, 7778, all, 0.123, 0.000, 60, 60, false
Kazakhstan, Kar - Tel Mobile, 7777, all, 0.118, 0.000, 60, 60, false
Kazakhstan, Special Services, 77908, all, 1.2, 0.000, 60, 60, false
Kazakhstan, Atyrai, 77122, all, 0.056, 0.000, 60, 60, false
Kazakhstan, K - Cell Mobile, 7702, all, 0.123, 0.000, 60, 60, false
Kazakhstan, Personal Numbering, 7809001, all, 0.396, 0.000, 60, 60, false
Kazakhstan, Personal Numbering, 7809050, all, 0.396, 0.000, 60, 60, false
Kazakhstan, Neo Mobile, 7747, all, 0.282, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 254791, all, 0.156, 0.000, 60, 60, false
Kenya, Special Services, 254206180304, all, 1.2, 0.000, 60, 60, false
Kenya, Special Services, 25423555, all, 1.2, 0.000, 60, 60, false
Kenya, Celtel Mobile, 25478, all, 0.291, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 254740, all, 0.156, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 254741, all, 0.156, 0.000, 60, 60, false
Kenya, Special Services, 254207608600, all, 1.2, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 254796, all, 0.156, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 25471, all, 0.156, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 25472, all, 0.156, 0.000, 60, 60, false
Kenya, Special Services, 25420479, all, 1.2, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 25470, all, 0.156, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 254798, all, 0.156, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 254742, all, 0.156, 0.000, 60, 60, false
Kenya, Orange Mobile, 25477, all, 0.234, 0.000, 60, 60, false
Kenya, Special Services, 254207608203, all, 1.2, 0.000, 60, 60, false
Kenya, Special Services, 254207608290, all, 1.2, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 254792, all, 0.156, 0.000, 60, 60, false
Kenya, Special Services, 254207608312, all, 1.2, 0.000, 60, 60, false
Kenya, Celtel Mobile, 25473, all, 0.291, 0.000, 60, 60, false
Kenya, Mobile, 2547, all, 0.213, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 254790, all, 0.156, 0.000, 60, 60, false
Kenya, Celtel Mobile, 25475, all, 0.291, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 254799, all, 0.156, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 254797, all, 0.156, 0.000, 60, 60, false
Kenya, Landline, 254, all, 0.207, 0.000, 60, 60, false
Kenya, Safaricom Mobile, 254795, all, 0.156, 0.000, 60, 60, false
Kenya, Celtel Mobile, 25476, all, 0.291, 0.000, 60, 60, false
Kiribati, Landline, 686, all, 1.4586, 0.000, 60, 60, false
Kosovo, Vala Mobile, 383458, all, 0.596, 0.000, 60, 60, false
Kosovo, IPKO Mobile, 38349, all, 0.610, 0.000, 60, 60, false
Kosovo, Vala Mobile, 383453, all, 0.596, 0.000, 60, 60, false
Kosovo, Vala Mobile, 383454, all, 0.596, 0.000, 60, 60, false
Kosovo, Z Mobile, 383456, all, 0.596, 0.000, 60, 60, false
Kosovo, IPKO, 383387, all, 0.400, 0.000, 60, 60, false
Kosovo, Vala Mobile, 383457, all, 0.596, 0.000, 60, 60, false
Kosovo, Vala Mobile, 383451, all, 0.596, 0.000, 60, 60, false
Kosovo, IPKO Mobile, 38343, all, 0.610, 0.000, 60, 60, false
Kosovo, Z Mobile, 383455, all, 0.596, 0.000, 60, 60, false
Kosovo, Vala Mobile, 383452, all, 0.596, 0.000, 60, 60, false
Kosovo, Vala Mobile, 38344, all, 0.596, 0.000, 60, 60, false
Kosovo, Landline, 383, all, 0.608, 0.000, 60, 60, false
Kosovo, Vala Mobile, 383459, all, 0.596, 0.000, 60, 60, false
Kuwait, Zain Mobile, 9659, all, 0.059, 0.000, 60, 60, false
Kuwait, Mobile, 9656, all, 0.063, 0.000, 60, 60, false
Kuwait, Landline, 965, all, 0.063, 0.000, 60, 60, false
Kuwait, Mobile, 9655, all, 0.063, 0.000, 60, 60, false
Kyrgyzstan, Winline Mobile, 99656, all, 0.258, 0.000, 60, 60, false
Kyrgyzstan, Mobile, 99620, all, 0.230, 0.000, 60, 60, false
Kyrgyzstan, Sotel Mobile, 99657, all, 0.211, 0.000, 60, 60, false
Kyrgyzstan, Bishkek, 996312, all, 0.154, 0.000, 60, 60, false
Kyrgyzstan, Sky Mobile, 99677, all, 0.243, 0.000, 60, 60, false
Kyrgyzstan, Mobile, 996543, all, 0.230, 0.000, 60, 60, false
Kyrgyzstan, Mobile, 996545, all, 0.230, 0.000, 60, 60, false
Kyrgyzstan, BiMoCom Mobile, 99655, all, 0.243, 0.000, 60, 60, false
Kyrgyzstan, Landline, 996, all, 0.213, 0.000, 60, 60, false
Kyrgyzstan, Asia Info Mobile, 996623, all, 0.211, 0.000, 60, 60, false
Kyrgyzstan, Katel Mobile, 99651, all, 0.211, 0.000, 60, 60, false
Kyrgyzstan, Nur Telecom Mobile, 99670, all, 0.247, 0.000, 60, 60, false
Lao People's Democratic Republic, Landline, 856, all, 0.107, 0.000, 60, 60, false
Lao People's Democratic Republic, Mobile, 856307, all, 0.107, 0.000, 60, 60, false
Lao People's Democratic Republic, Mobile, 85620, all, 0.107, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 371268, EU, 0.028, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712010, EU, 0.028, 0.000, 60, 60, false
Latvia, LMT Mobile, 3712558, EU, 0.028, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 371282, EU, 0.028, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712424, all, 0.396, 0.000, 60, 60, false
Latvia, LMT Mobile, 371294, all, 0.339, 0.000, 60, 60, false
Latvia, Telekom Baltija Mobile, 3712589, EU, 0.403, 0.000, 60, 60, false
Latvia, Others, 3716418, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 3716200, all, 0.290, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 3712848, all, 0.396, 0.000, 60, 60, false
Latvia, Others, 3716715, EU, 0.093, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712550, EU, 0.028, 0.000, 60, 60, false
Latvia, Others, 3716347, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 3716719, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 3716411, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 37167661, all, 0.290, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712762, all, 0.396, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 3712232, EU, 0.028, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712721, EU, 0.028, 0.000, 60, 60, false
Latvia, Telekom Baltija Mobile, 3712094, all, 0.403, 0.000, 60, 60, false
Latvia, Others, 3716309, EU, 0.093, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712086, EU, 0.028, 0.000, 60, 60, false
Latvia, Landline, 371, all, 0.234, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712763, EU, 0.028, 0.000, 60, 60, false
Latvia, Others, 37163153, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 37163150, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 3716763, all, 0.290, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712327, all, 0.396, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712017, all, 0.396, 0.000, 60, 60, false
Latvia, Others, 37162794, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 3716749, EU, 0.093, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712209, all, 0.396, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712280, all, 0.396, 0.000, 60, 60, false
Latvia, Telekom Baltija Mobile, 3712583, all, 0.403, 0.000, 60, 60, false
Latvia, LMT Mobile, 371266, all, 0.339, 0.000, 60, 60, false
Latvia, Others, 3716240, all, 0.290, 0.000, 60, 60, false
Latvia, Bite Mobile, 371275, all, 0.396, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712460, all, 0.396, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712272, EU, 0.028, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712440, all, 0.396, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712555, all, 0.396, 0.000, 60, 60, false
Latvia, Others, 3716788, all, 0.290, 0.000, 60, 60, false
Latvia, LMT Mobile, 3712201, EU, 0.028, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 371259, EU, 0.028, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 3712496, EU, 0.028, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712765, EU, 0.028, 0.000, 60, 60, false
Latvia, Others, 371655555, EU, 0.093, 0.000, 60, 60, false
Latvia, Telekom Baltija Mobile, 3712582, EU, 0.403, 0.000, 60, 60, false
Latvia, LMT Mobile, 371254, all, 0.339, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 3712846, EU, 0.028, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 3712235, all, 0.396, 0.000, 60, 60, false
Latvia, Others, 3716579, EU, 0.093, 0.000, 60, 60, false
Latvia, LMT Mobile, 371257, all, 0.339, 0.000, 60, 60, false
Latvia, Others, 37162444, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 3716442, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 37164444, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 3716461, EU, 0.093, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 371205, all, 0.396, 0.000, 60, 60, false
Latvia, Others, 3716290, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 3716577, all, 0.290, 0.000, 60, 60, false
Latvia, Telekom Baltija Mobile, 3712580, all, 0.403, 0.000, 60, 60, false
Latvia, Others, 37166677, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 3716431, all, 0.290, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 371297, all, 0.396, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712357, all, 0.396, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712466, all, 0.396, 0.000, 60, 60, false
Latvia, Others, 3716468, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 37167665, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 371635555, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 37163515, EU, 0.093, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712337, all, 0.396, 0.000, 60, 60, false
Latvia, LMT Mobile, 371278, all, 0.339, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712087, all, 0.396, 0.000, 60, 60, false
Latvia, Others, 3716220, all, 0.290, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712366, EU, 0.028, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712477, all, 0.396, 0.000, 60, 60, false
Latvia, Others, 3716418, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 37167665, EU, 0.093, 0.000, 60, 60, false
Latvia, LMT Mobile, 371280, all, 0.339, 0.000, 60, 60, false
Latvia, Others, 3716688, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 3716471, EU, 0.093, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 371296, all, 0.396, 0.000, 60, 60, false
Latvia, Others, 3716371, EU, 0.093, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712377, all, 0.396, 0.000, 60, 60, false
Latvia, Others, 3716528, all, 0.290, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712723, all, 0.396, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712206, EU, 0.028, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712015, EU, 0.028, 0.000, 60, 60, false
Latvia, Xomobile Mobile, 371222, EU, 0.403, 0.000, 60, 60, false
Latvia, Others, 37162779, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 3716339, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 37168444, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 3716431, EU, 0.093, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 371269, EU, 0.028, 0.000, 60, 60, false
Latvia, Others, 37165510, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 37163147, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 371635555, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 3716550, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 37167773, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 3716339, all, 0.290, 0.000, 60, 60, false
Latvia, Xomobile Mobile, 37121, all, 0.403, 0.000, 60, 60, false
Latvia, LMT Mobile, 371278, EU, 0.028, 0.000, 60, 60, false
Latvia, Others, 3716000, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 37163512, EU, 0.093, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712084, EU, 0.028, 0.000, 60, 60, false
Latvia, Others, 3716590, EU, 0.093, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 3712483, all, 0.396, 0.000, 60, 60, false
Latvia, Others, 37162779, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 371663344, all, 0.290, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712488, EU, 0.028, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 3712232, all, 0.396, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712209, EU, 0.028, 0.000, 60, 60, false
Latvia, Others, 3716539, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 37162790, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 37168666, all, 0.290, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712555, EU, 0.028, 0.000, 60, 60, false
Latvia, Others, 3716361, all, 0.290, 0.000, 60, 60, false
Latvia, Bite Mobile, 3712724, EU, 0.028, 0.000, 60, 60, false
Latvia, Telekom Baltija Mobile, 3712581, all, 0.403, 0.000, 60, 60, false
Latvia, Others, 3716441, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 3716488, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 37162444, EU, 0.093, 0.000, 60, 60, false
Latvia, Others, 3716491, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 3716577, EU, 0.093, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 3712493, EU, 0.028, 0.000, 60, 60, false
Latvia, Others, 3716433, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 3716563, EU, 0.093, 0.000, 60, 60, false
Latvia, LMT Mobile, 371265, EU, 0.028, 0.000, 60, 60, false
Latvia, Others, 37166444, all, 0.290, 0.000, 60, 60, false
Latvia, Others, 37163513, EU, 0.093, 0.000, 60, 60, false
Latvia, Tele2 Mobile, 371281, all, 0.396, 0.000, 60, 60, false
